mRNA	TSS_idx	CpGs_count	CpGoe	callCpGs_count	meth_meancallcov	meth_freq	meth_depth	meth_cov	LTR_boundary
ctg1035_pilon:37262..41607	16	30	0.846274	28	93.25	0.1850561786	0.185056	1	end
ctg1035_pilon:37262..41607	7	30	0.846274	28	93.25	0.1850561786	0.185056	1	start
ctg1035_pilon:37262..41607	15	32	0.949266	30	91.76666667	0.1960472667	0.196047	1	end
ctg1035_pilon:37262..41607	8	32	0.949266	30	91.76666667	0.1960472667	0.196047	1	start
ctg1035_pilon:37262..41607	14	31	0.952193	30	93	0.19902814	0.199028	1	end
ctg1035_pilon:37262..41607	9	31	0.952193	30	93	0.19902814	0.199028	1	start
ctg1035_pilon:37262..41607	10	32	0.882717	31	96.5483871	0.1921172871	0.192117	1	start
ctg1035_pilon:37262..41607	13	32	0.882717	31	96.5483871	0.1921172871	0.192117	1	end
ctg1035_pilon:37262..41607	11	36	0.856471	35	100.5142857	0.1582522343	0.158252	1	start
ctg1035_pilon:37262..41607	12	36	0.856471	35	100.5142857	0.1582522343	0.158252	1	end
ctg1035_pilon:37262..41607	11	45	0.95281	43	102.3255814	0.1459038279	0.145904	1	end
ctg1035_pilon:37262..41607	12	45	0.95281	43	102.3255814	0.1459038279	0.145904	1	start
ctg1035_pilon:37262..41607	10	53	0.921636	51	103.4117647	0.1252278235	0.125228	1	end
ctg1035_pilon:37262..41607	13	53	0.921636	51	103.4117647	0.1252278235	0.125228	1	start
ctg1035_pilon:37262..41607	14	62	0.993247	58	103.2931034	0.1200470845	0.120047	1	start
ctg1035_pilon:37262..41607	9	62	0.993247	58	103.2931034	0.1200470845	0.120047	1	end
ctg1035_pilon:37262..41607	15	62	0.979902	58	102.5689655	0.1080084466	0.108008	1	start
ctg1035_pilon:37262..41607	8	62	0.979902	58	102.5689655	0.1080084466	0.108008	1	end
ctg1035_pilon:37262..41607	16	59	1.032	55	100.9272727	0.1168830473	0.116883	1	start
ctg1035_pilon:37262..41607	7	59	1.032	55	100.9272727	0.1168830473	0.116883	1	end
ctg1035_pilon:37262..41607	17	52	0.918706	48	98.02083333	0.1249372813	0.124937	1	start
ctg1035_pilon:37262..41607	6	52	0.918706	48	98.02083333	0.1249372813	0.124937	1	end
ctg1035_pilon:37262..41607	18	36	0.816124	35	97.17142857	0.1325174657	0.132517	1	start
ctg1035_pilon:37262..41607	5	36	0.816124	35	97.17142857	0.1325174657	0.132517	1	end
ctg1035_pilon:37262..41607	19	26	0.749524	25	95.24	0.135903576	0.135904	1	start
ctg1035_pilon:37262..41607	4	26	0.749524	25	95.24	0.135903576	0.135904	1	end
ctg1035_pilon:37262..41607	20	15	0.658886	15	95.46666667	0.1607259133	0.160726	1	start
ctg1035_pilon:37262..41607	3	15	0.658886	15	95.46666667	0.1607259133	0.160726	1	end
ctg1035_pilon:37262..41607	21	7	0.522063	7	96.28571429	0.1623667429	0.162367	1	start
ctg1035_pilon:37262..41607	2	7	0.522063	7	96.28571429	0.1623667429	0.162367	1	end
ctg1035_pilon:37262..41607	1	0	0	1	83	0.0120482	0.0120482	1	end
ctg1035_pilon:37262..41607	22	0	0	1	83	0.0120482	0.0120482	1	start
ctg1035_pilon:37262..41607	-1	68	1.46496	69	73.01449275	0.01352217391	0.0491068	0.275362	end
ctg1035_pilon:37262..41607	-2	59	1.60749	59	70.81355932	0.01972786441	0.0612602	0.322034	end
ctg1035_pilon:37262..41607	-3	26	0.871135	26	62.96153846	0.04761422692	0.0562714	0.846154	end
ctg1035_pilon:37262..41607	-4	34	1.01346	33	65.78787879	0.02654347576	0.0437967	0.606061	end
ctg1035_pilon:37262..41607	-5	35	1.108	34	64.29411765	0.02704826765	0.0437924	0.617647	end
ctg1035_pilon:37262..41607	-6	33	1.17076	32	64.5625	0.03438586875	0.0500158	0.6875	end
ctg1035_pilon:37262..41607	-7	30	0.991909	29	64.17241379	0.02280237241	0.0367372	0.62069	end
ctg1035_pilon:37262..41607	-8	34	1.06817	33	67.03030303	0.01779523939	0.0391495	0.454545	end
ctg1035_pilon:37262..41607	-9	21	0.63787	21	65.76190476	0.04546467619	0.0795632	0.571429	end
ctg1035_pilon:37262..41607	-10	17	0.381513	16	64.1875	0.1055610625	0.241282	0.4375	end
ctg1035_pilon:37262..41607	-11	14	0.24138	13	63.76923077	0.1122069077	0.364672	0.307692	end
ctg1035_pilon:37262..41607	-12	17	0.289282	16	62.25	0.1180007062	0.236001	0.5	end
ctg1035_pilon:37262..41607	-13	22	0.346782	20	56.05	0.102892015	0.146989	0.7	end
ctg1035_pilon:37262..41607	-14	31	0.529901	28	54.89285714	0.07797863929	0.10917	0.714286	end
ctg1035_pilon:37262..41607	-15	29	0.610392	27	56.03703704	0.04845932963	0.0688633	0.703704	end
ctg1035_pilon:37262..41607	-16	31	0.867176	29	56.03448276	0.04931618966	0.0681033	0.724138	end
ctg1035_pilon:37262..41607	-17	35	1.02935	32	53.84375	0.03685531875	0.0561605	0.65625	end
ctg1035_pilon:37262..41607	-18	30	0.840001	29	50.89655172	0.04744449655	0.0724153	0.655172	end
ctg1035_pilon:37262..41607	-19	25	0.728276	23	49.95652174	0.03555041304	0.0628969	0.565217	end
ctg1035_pilon:37262..41607	-20	26	0.982411	24	49.625	0.04002152083	0.0686083	0.583333	end
ctg1035_pilon:37262..41607	-21	24	1.32817	22	49.04545455	0.03812495	0.0698957	0.545455	end
ctg1035_pilon:37262..41607	-22	22	1.19711	20	52.15	0.04177984	0.0642767	0.65	end
ctg1035_pilon:37262..41607	-23	25	1.49492	24	54.25	0.04608756667	0.0582159	0.791667	end
ctg1035_pilon:37262..41607	-24	25	1.27679	24	53.58333333	0.0562650625	0.0613801	0.916667	end
ctg1035_pilon:37262..41607	-25	33	1.16395	32	52.125	0.05572650313	0.0636874	0.875	end
ctg1035_pilon:37262..41607	-26	39	0.898275	38	51.63157895	0.05723094211	0.063964	0.894737	end
ctg1035_pilon:37262..41607	-27	36	0.768916	36	49.94444444	0.07523091667	0.0846348	0.888889	end
ctg1035_pilon:37262..41607	-28	26	0.695214	26	46.23076923	0.08331320769	0.090256	0.923077	end
ctg1035_pilon:37262..41607	-29	28	0.855556	28	47.67857143	0.07938923571	0.0926208	0.857143	end
ctg1035_pilon:37262..41607	-30	29	0.862112	27	46.51851852	0.06590621111	0.0936562	0.703704	end
ctg1035_pilon:37262..41607	-31	27	0.820592	25	44.32	0.081872284	0.127925	0.64	end
ctg1035_pilon:37262..41607	-32	28	0.98725	26	46.23076923	0.05548509615	0.0961742	0.576923	end
ctg1035_pilon:37262..41607	-33	31	0.892312	29	47.93103448	0.05357683793	0.097108	0.551724	end
ctg1035_pilon:37262..41607	-34	27	0.82961	25	46.16	0.05377646	0.0960294	0.56	end
ctg1035_pilon:37262..41607	-35	23	0.811756	23	48.39130435	0.06357831304	0.0974867	0.652174	end
ctg1035_pilon:37262..41607	-36	21	0.880646	22	48.72727273	0.04462214545	0.0701205	0.636364	end
ctg1035_pilon:37262..41607	-37	20	0.827958	20	47.2	0.04839569	0.0744549	0.65	end
ctg1035_pilon:37262..41607	-38	20	0.930774	20	43.55	0.044861	0.0690169	0.65	end
ctg1035_pilon:37262..41607	-39	17	0.969907	17	42.82352941	0.04067871765	0.0691538	0.588235	end
ctg1035_pilon:37262..41607	-40	16	0.913322	16	39.5	0.0444734	0.0711574	0.625	end
ctg1035_pilon:37262..41607	-41	23	1.02243	22	39.13636364	0.03705764091	0.0582334	0.636364	end
ctg1035_pilon:37262..41607	-42	26	0.998122	24	38.91666667	0.03850195417	0.0660034	0.583333	end
ctg1035_pilon:37262..41607	-43	27	1.00862	25	37.68	0.04387082	0.0783408	0.56	end
ctg1035_pilon:37262..41607	-44	31	0.980165	29	36.96551724	0.03984982414	0.0722278	0.551724	end
ctg1035_pilon:37262..41607	-45	31	0.953334	29	35.24137931	0.04647556207	0.0792818	0.586207	end
ctg1035_pilon:37262..41607	-46	27	0.92457	27	32.2962963	0.05868399259	0.105631	0.555556	end
ctg1035_pilon:37262..41607	-47	21	1.01088	21	30.76190476	0.05857455714	0.102505	0.571429	end
ctg1035_pilon:37262..41607	-48	15	0.919901	15	29.2	0.06148238	0.102471	0.6	end
ctg1035_pilon:37262..41607	-49	11	0.839237	11	28	0.07848739091	0.123337	0.636364	end
ctg1035_pilon:37262..41607	-50	6	0.905428	6	25	0.06682938333	0.133659	0.5	end
ctg1037_pilon:144481..149064	-50	30	0.690584	29	62.31034483	0.9027247931	0.902725	1	start
ctg1037_pilon:144481..149064	-49	28	0.781727	27	60.40740741	0.9015662222	0.901566	1	start
ctg1037_pilon:144481..149064	-48	29	0.862163	28	59	0.8928431071	0.892843	1	start
ctg1037_pilon:144481..149064	-47	31	0.768247	30	59.53333333	0.9033543667	0.903354	1	start
ctg1037_pilon:144481..149064	-46	20	0.565921	21	58.57142857	0.8795601429	0.87956	1	start
ctg1037_pilon:144481..149064	-45	15	0.464861	15	56.4	0.8403473333	0.840347	1	start
ctg1037_pilon:144481..149064	-44	14	0.41634	14	58.42857143	0.8595557857	0.859556	1	start
ctg1037_pilon:144481..149064	-43	10	0.309237	10	59.4	0.9057317	0.905732	1	start
ctg1037_pilon:144481..149064	-42	8	0.252205	8	57.25	0.886633875	0.886634	1	start
ctg1037_pilon:144481..149064	-41	5	0.161598	5	54	0.8903038	0.890304	1	start
ctg1037_pilon:144481..149064	-40	6	0.18658	6	52.66666667	0.7806771667	0.780677	1	start
ctg1037_pilon:144481..149064	-39	13	0.339057	12	45.75	0.7932606667	0.793261	1	start
ctg1037_pilon:144481..149064	-38	17	0.443255	16	49.0625	0.8088030625	0.808803	1	start
ctg1037_pilon:144481..149064	-37	20	0.451227	19	51.15789474	0.8179321053	0.817932	1	start
ctg1037_pilon:144481..149064	-36	23	0.548951	22	51.27272727	0.7842148636	0.784215	1	start
ctg1037_pilon:144481..149064	-35	23	0.603613	22	51.81818182	0.7938277727	0.793828	1	start
ctg1037_pilon:144481..149064	-34	23	0.673188	23	54.91304348	0.8405583478	0.840558	1	start
ctg1037_pilon:144481..149064	-33	19	0.532388	19	54.05263158	0.8374274211	0.837427	1	start
ctg1037_pilon:144481..149064	-32	17	0.560674	17	53.05882353	0.8380162941	0.838016	1	start
ctg1037_pilon:144481..149064	-31	14	0.484813	14	53.28571429	0.8918480714	0.891848	1	start
ctg1037_pilon:144481..149064	-30	15	0.452723	15	51.06666667	0.9156842	0.915684	1	start
ctg1037_pilon:144481..149064	-29	9	0.266302	9	53	0.8824461111	0.882446	1	start
ctg1037_pilon:144481..149064	-28	12	0.361111	12	55.41666667	0.7775346333	0.777535	1	start
ctg1037_pilon:144481..149064	-27	11	0.321875	11	54.09090909	0.7534476909	0.753448	1	start
ctg1037_pilon:144481..149064	-26	15	0.426866	15	56.33333333	0.7882435067	0.788244	1	start
ctg1037_pilon:144481..149064	-25	12	0.478376	12	60.83333333	0.7594748833	0.759475	1	start
ctg1037_pilon:144481..149064	-24	14	0.672716	14	63.21428571	0.7915449	0.791545	1	start
ctg1037_pilon:144481..149064	-23	28	1.02923	27	63.7037037	0.9145221481	0.914522	1	start
ctg1037_pilon:144481..149064	-22	37	1.1577	36	64.61111111	0.9286842778	0.928684	1	start
ctg1037_pilon:144481..149064	-21	33	1.02004	32	65.25	0.9340058437	0.934006	1	start
ctg1037_pilon:144481..149064	-20	34	0.86256	33	64.33333333	0.9381309394	0.938131	1	start
ctg1037_pilon:144481..149064	-19	37	0.778089	36	63.38888889	0.9309644444	0.930964	1	start
ctg1037_pilon:144481..149064	-18	23	0.611274	23	63	0.9100043043	0.910004	1	start
ctg1037_pilon:144481..149064	-17	20	0.535581	20	61.75	0.8466084	0.846608	1	start
ctg1037_pilon:144481..149064	-16	32	0.656906	32	62.09375	0.8558825938	0.855883	1	start
ctg1037_pilon:144481..149064	-15	31	0.599888	31	62.83870968	0.8505026129	0.850503	1	start
ctg1037_pilon:144481..149064	-14	26	0.525736	26	62.53846154	0.8265433077	0.826543	1	start
ctg1037_pilon:144481..149064	-13	25	0.503238	25	60.4	0.78249452	0.782495	1	start
ctg1037_pilon:144481..149064	-12	26	0.570972	26	62.34615385	0.7686008462	0.768601	1	start
ctg1037_pilon:144481..149064	-11	22	0.571348	22	65.45454545	0.7244601818	0.72446	1	start
ctg1037_pilon:144481..149064	-10	22	0.637802	22	66.04545455	0.7275373636	0.727537	1	start
ctg1037_pilon:144481..149064	-9	26	0.771507	26	66.57692308	0.7546036154	0.754604	1	start
ctg1037_pilon:144481..149064	-8	25	0.719668	25	68.44	0.76606906	0.766069	1	start
ctg1037_pilon:144481..149064	-7	19	0.546901	19	67.42105263	0.6993889526	0.738244	0.947368	start
ctg1037_pilon:144481..149064	-6	14	0.455	14	62.21428571	0.5144337929	0.554006	0.928571	start
ctg1037_pilon:144481..149064	-5	19	0.601811	19	64.36842105	0.3026016053	0.359339	0.842105	start
ctg1037_pilon:144481..149064	-4	14	0.556389	14	63.28571429	0.1125883214	0.143294	0.785714	start
ctg1037_pilon:144481..149064	-3	13	0.670761	13	64	0.1198244615	0.155772	0.769231	start
ctg1037_pilon:144481..149064	-2	11	0.89274	11	65.45454545	0.1376000364	0.168178	0.818182	start
ctg1037_pilon:144481..149064	-1	7	1.04225	7	69.28571429	0.0444232	0.0621925	0.714286	start
ctg1037_pilon:144481..149064	1	30	0.775609	29	58.51724138	0.03205272759	0.0489226	0.655172	start
ctg1037_pilon:144481..149064	23	30	0.775609	29	58.51724138	0.03205272759	0.0489226	0.655172	end
ctg1037_pilon:144481..149064	22	26	0.767911	25	54.24	0.029427096	0.0490452	0.6	end
ctg1037_pilon:144481..149064	2	26	0.767911	25	54.24	0.029427096	0.0490452	0.6	start
ctg1037_pilon:144481..149064	21	24	0.763637	24	45.70833333	0.03586628333	0.0506348	0.708333	end
ctg1037_pilon:144481..149064	3	24	0.763637	24	45.70833333	0.03586628333	0.0506348	0.708333	start
ctg1037_pilon:144481..149064	20	21	0.784952	20	36.3	0.036401905	0.0485359	0.75	end
ctg1037_pilon:144481..149064	4	21	0.784952	20	36.3	0.036401905	0.0485359	0.75	start
ctg1037_pilon:144481..149064	19	29	0.933289	26	37.69230769	0.03763709615	0.0515034	0.730769	end
ctg1037_pilon:144481..149064	5	29	0.933289	26	37.69230769	0.03763709615	0.0515034	0.730769	start
ctg1037_pilon:144481..149064	18	30	0.886574	27	37.51851852	0.04168877037	0.0562798	0.740741	end
ctg1037_pilon:144481..149064	6	30	0.886574	27	37.51851852	0.04168877037	0.0562798	0.740741	start
ctg1037_pilon:144481..149064	17	29	0.841812	26	38.65384615	0.03836227692	0.0524957	0.730769	end
ctg1037_pilon:144481..149064	7	29	0.841812	26	38.65384615	0.03836227692	0.0524957	0.730769	start
ctg1037_pilon:144481..149064	16	30	0.913989	27	40.92592593	0.03894453704	0.0618531	0.62963	end
ctg1037_pilon:144481..149064	8	30	0.913989	27	40.92592593	0.03894453704	0.0618531	0.62963	start
ctg1037_pilon:144481..149064	15	30	0.972318	28	41.82142857	0.056224875	0.0926057	0.607143	end
ctg1037_pilon:144481..149064	9	30	0.972318	28	41.82142857	0.056224875	0.0926057	0.607143	start
ctg1037_pilon:144481..149064	10	32	0.923965	31	47.32258065	0.04772068065	0.0986227	0.483871	start
ctg1037_pilon:144481..149064	14	32	0.923965	31	47.32258065	0.04772068065	0.0986227	0.483871	end
ctg1037_pilon:144481..149064	11	33	0.844467	32	50.09375	0.04692530937	0.107258	0.4375	start
ctg1037_pilon:144481..149064	13	33	0.844467	32	50.09375	0.04692530937	0.107258	0.4375	end
ctg1037_pilon:144481..149064	12	43	0.960289	42	52.47619048	0.03781215476	0.0794055	0.47619	start
ctg1037_pilon:144481..149064	12	43	0.960289	42	52.47619048	0.03781215476	0.0794055	0.47619	end
ctg1037_pilon:144481..149064	11	51	0.937887	48	54.85416667	0.03590775208	0.0783442	0.458333	end
ctg1037_pilon:144481..149064	13	51	0.937887	48	54.85416667	0.03590775208	0.0783442	0.458333	start
ctg1037_pilon:144481..149064	10	61	0.969593	57	55.03508772	0.02278586491	0.0541164	0.421053	end
ctg1037_pilon:144481..149064	14	61	0.969593	57	55.03508772	0.02278586491	0.0541164	0.421053	start
ctg1037_pilon:144481..149064	15	63	1.05591	57	50.49122807	0.02400671404	0.0547353	0.438596	start
ctg1037_pilon:144481..149064	9	63	1.05591	57	50.49122807	0.02400671404	0.0547353	0.438596	end
ctg1037_pilon:144481..149064	16	70	1.19337	62	47.29032258	0.02129700968	0.0489042	0.435484	start
ctg1037_pilon:144481..149064	8	70	1.19337	62	47.29032258	0.02129700968	0.0489042	0.435484	end
ctg1037_pilon:144481..149064	17	60	1.08164	54	45.74074074	0.02139035556	0.057754	0.37037	start
ctg1037_pilon:144481..149064	7	60	1.08164	54	45.74074074	0.02139035556	0.057754	0.37037	end
ctg1037_pilon:144481..149064	18	54	1.00641	47	45.25531915	0.02096519362	0.0469221	0.446809	start
ctg1037_pilon:144481..149064	6	54	1.00641	47	45.25531915	0.02096519362	0.0469221	0.446809	end
ctg1037_pilon:144481..149064	19	43	0.929594	37	44.13513514	0.02243651081	0.0436922	0.513514	start
ctg1037_pilon:144481..149064	5	43	0.929594	37	44.13513514	0.02243651081	0.0436922	0.513514	end
ctg1037_pilon:144481..149064	20	29	0.790005	26	48.61538462	0.02326890385	0.037812	0.615385	start
ctg1037_pilon:144481..149064	4	29	0.790005	26	48.61538462	0.02326890385	0.037812	0.615385	end
ctg1037_pilon:144481..149064	21	15	0.589856	14	59.07142857	0.02235515714	0.0312972	0.714286	start
ctg1037_pilon:144481..149064	3	15	0.589856	14	59.07142857	0.02235515714	0.0312972	0.714286	end
ctg1037_pilon:144481..149064	22	10	0.610727	9	63.66666667	0.02602048889	0.0292731	0.888889	start
ctg1037_pilon:144481..149064	2	10	0.610727	9	63.66666667	0.02602048889	0.0292731	0.888889	end
ctg1037_pilon:144481..149064	1	2	0.428901	2	66	0.0151515	0.0151515	1	end
ctg1037_pilon:144481..149064	23	2	0.428901	2	66	0.0151515	0.0151515	1	start
ctg1037_pilon:144481..149064	-1	57	1.49803	53	49.54716981	0.01582938113	0.0524348	0.301887	end
ctg1037_pilon:144481..149064	-2	48	1.17333	45	49.55555556	0.02073103556	0.0518276	0.4	end
ctg1037_pilon:144481..149064	-3	60	1.13133	55	49.76363636	0.01889099091	0.0546844	0.345455	end
ctg1037_pilon:144481..149064	-4	48	1.00284	44	48	0.03110155909	0.0651652	0.477273	end
ctg1037_pilon:144481..149064	-5	43	0.881939	40	47.75	0.0312697025	0.065831	0.475	end
ctg1037_pilon:144481..149064	-6	39	0.754728	37	48.32432432	0.04592638108	0.0809179	0.567568	end
ctg1037_pilon:144481..149064	-7	38	0.851153	35	48.17142857	0.05900436286	0.103258	0.571429	end
ctg1037_pilon:144481..149064	-8	22	0.641032	21	46.95238095	0.09323878095	0.122376	0.761905	end
ctg1037_pilon:144481..149064	-9	17	0.578613	16	48.5	0.1026244812	0.136833	0.75	end
ctg1037_pilon:144481..149064	-10	18	0.67908	17	49	0.0944652	0.123531	0.764706	end
ctg1037_pilon:144481..149064	-11	15	0.640846	14	48.85714286	0.07834973571	0.10969	0.714286	end
ctg1037_pilon:144481..149064	-12	11	0.526213	11	53.18181818	0.06006612727	0.0660727	0.909091	end
ctg1037_pilon:144481..149064	-13	10	0.549517	10	54.5	0.05760007	0.0576001	1	end
ctg1037_pilon:144481..149064	-14	17	0.712964	18	52.38888889	0.03697871667	0.0512013	0.722222	end
ctg1037_pilon:144481..149064	-15	30	1.03925	28	49.35714286	0.05106774286	0.0841116	0.607143	end
ctg1037_pilon:144481..149064	-16	37	1.20469	35	49.85714286	0.04077050571	0.0713484	0.571429	end
ctg1037_pilon:144481..149064	-17	46	1.153	44	51.02272727	0.03551749545	0.0578804	0.613636	end
ctg1037_pilon:144481..149064	-18	48	1.10088	45	51.31111111	0.03457011333	0.0555591	0.622222	end
ctg1037_pilon:144481..149064	-19	41	0.867602	39	51.41025641	0.03811193333	0.0571679	0.666667	end
ctg1037_pilon:144481..149064	-20	30	0.635072	29	55.82758621	0.02497786207	0.0329254	0.758621	end
ctg1037_pilon:144481..149064	-21	27	0.54353	26	56.07692308	0.02783136538	0.0361808	0.769231	end
ctg1037_pilon:144481..149064	-22	19	0.433334	18	56.88888889	0.04394232778	0.0608432	0.722222	end
ctg1037_pilon:144481..149064	-23	23	0.507562	23	53.82608696	0.05343986522	0.072301	0.73913	end
ctg1037_pilon:144481..149064	-24	36	0.93049	36	51.66666667	0.04682133611	0.070232	0.666667	end
ctg1037_pilon:144481..149064	-25	44	1.43228	44	51.97727273	0.04691850455	0.0711867	0.659091	end
ctg1037_pilon:144481..149064	-26	54	2.02434	54	51.25925926	0.04897223148	0.0629643	0.777778	end
ctg1037_pilon:144481..149064	-27	65	2.65042	65	50.64615385	0.04623598615	0.0567045	0.815385	end
ctg1037_pilon:144481..149064	-28	73	3.20538	74	50.90540541	0.04710825676	0.0581002	0.810811	end
ctg1037_pilon:144481..149064	-29	65	2.52641	65	52.46153846	0.04739080769	0.0550072	0.861538	end
ctg1037_pilon:144481..149064	-30	67	2.02828	58	50.5	0.04627207414	0.0516112	0.896552	end
ctg1037_pilon:144481..149064	-31	102	2.05263	43	51.09302326	0.04711006744	0.0547495	0.860465	end
ctg1037_pilon:144481..149064	-32	118	1.89143	30	50.93333333	0.04508135	0.0540976	0.833333	end
ctg1037_pilon:144481..149064	-33	108	1.66134	21	50.38095238	0.02422375238	0.0363356	0.666667	end
ctg1037_pilon:144481..149064	-34	106	1.92409	18	43.94444444	0.02596087222	0.0389413	0.666667	end
ctg1037_pilon:144481..149064	-35	101	1.87391	22	45.54545455	0.02769028182	0.0468605	0.590909	end
ctg1037_pilon:144481..149064	-36	57	1.44741	27	46.48148148	0.02826703704	0.0448947	0.62963	end
ctg1037_pilon:144481..149064	-37	30	1.00033	28	46.5	0.03084009643	0.0507955	0.607143	end
ctg1037_pilon:144481..149064	-38	26	0.908603	24	45.83333333	0.04102924167	0.0547057	0.75	end
ctg1037_pilon:144481..149064	-39	27	0.781761	25	45.96	0.031906868	0.0531781	0.6	end
ctg1037_pilon:144481..149064	-40	35	0.99571	35	38.42857143	0.01468566857	0.0513998	0.285714	end
ctg1037_pilon:144481..149064	-41	37	1.0498	35	37.02857143	0.01458003714	0.0729002	0.2	end
ctg1037_pilon:144481..149064	-42	40	0.968836	39	39.15384615	0.01085022308	0.0604512	0.179487	end
ctg1037_pilon:144481..149064	-43	43	0.947918	42	40.07142857	0.006562790476	0.0459395	0.142857	end
ctg1037_pilon:144481..149064	-44	41	0.917221	40	40.075	0.00794067	0.0397033	0.2	end
ctg1037_pilon:144481..149064	-45	41	0.841695	38	44.15789474	0.01427825263	0.0493249	0.289474	end
ctg1037_pilon:144481..149064	-46	44	0.860437	41	46.3902439	0.01452956098	0.0496427	0.292683	end
ctg1037_pilon:144481..149064	-47	37	0.93128	34	45.05882353	0.01585481471	0.0539064	0.294118	end
ctg1037_pilon:144481..149064	-48	32	1.0407	29	44.68965517	0.01785472759	0.0575319	0.310345	end
