group	r.squared	i
"Contrasting methylation\nacross families"	0.135314104	138
"Conserved methylation\namongst tubeworms"	0.74660622	138
"Conserved methylation\nacross families"	0.75596218	138
"Contrasting methylation\namongst tubeworms"	0.045359154	138
"Contrasting methylation\nacross families"	0.133095811	139
"Conserved methylation\namongst tubeworms"	0.74876736	139
"Conserved methylation\nacross families"	0.747271214	139
"Contrasting methylation\namongst tubeworms"	0.04179647	139
"Contrasting methylation\nacross families"	0.121504325	140
"Conserved methylation\namongst tubeworms"	0.734376264	140
"Conserved methylation\nacross families"	0.756889641	140
"Contrasting methylation\namongst tubeworms"	0.030522787	140
"Conserved methylation\namongst tubeworms"	0.729713251	141
"Conserved methylation\nacross families"	0.773099537	141
"Contrasting methylation\nacross families"	0.11949024	141
"Contrasting methylation\namongst tubeworms"	0.037716069	141
"Contrasting methylation\nacross families"	0.136278525	142
"Conserved methylation\namongst tubeworms"	0.729021314	142
"Conserved methylation\nacross families"	0.75347395	142
"Contrasting methylation\namongst tubeworms"	0.035991764	142
"Contrasting methylation\nacross families"	0.126405074	143
"Conserved methylation\nacross families"	0.762436996	143
"Conserved methylation\namongst tubeworms"	0.73048263	143
"Contrasting methylation\namongst tubeworms"	0.046352311	143
"Contrasting methylation\nacross families"	0.108320969	144
"Conserved methylation\namongst tubeworms"	0.741832287	144
"Conserved methylation\nacross families"	0.761091126	144
"Contrasting methylation\namongst tubeworms"	0.035921419	144
"Contrasting methylation\nacross families"	0.129489624	145
"Conserved methylation\namongst tubeworms"	0.752218634	145
"Conserved methylation\nacross families"	0.757440974	145
"Contrasting methylation\namongst tubeworms"	0.043226566	145
"Contrasting methylation\nacross families"	0.127527097	146
"Conserved methylation\namongst tubeworms"	0.737217008	146
"Conserved methylation\nacross families"	0.758504555	146
"Contrasting methylation\namongst tubeworms"	0.034781042	146
"Contrasting methylation\nacross families"	0.132233126	147
"Conserved methylation\namongst tubeworms"	0.720978643	147
"Conserved methylation\nacross families"	0.763312184	147
"Contrasting methylation\namongst tubeworms"	0.047597384	147
"Contrasting methylation\nacross families"	0.121813876	148
"Conserved methylation\namongst tubeworms"	0.744798772	148
"Conserved methylation\nacross families"	0.759567013	148
"Contrasting methylation\namongst tubeworms"	0.038810711	148
"Contrasting methylation\nacross families"	0.131018806	149
"Conserved methylation\nacross families"	0.759414457	149
"Conserved methylation\namongst tubeworms"	0.724819696	149
"Contrasting methylation\namongst tubeworms"	0.046529404	149
"Contrasting methylation\nacross families"	0.134029933	150
"Conserved methylation\namongst tubeworms"	0.756112469	150
"Conserved methylation\nacross families"	0.745280519	150
"Contrasting methylation\namongst tubeworms"	0.032007505	150
"Contrasting methylation\nacross families"	0.113868814	151
"Conserved methylation\namongst tubeworms"	0.738941446	151
"Conserved methylation\nacross families"	0.757345303	151
"Contrasting methylation\namongst tubeworms"	0.034805419	151
"Contrasting methylation\nacross families"	0.121232254	152
"Conserved methylation\namongst tubeworms"	0.735368734	152
"Conserved methylation\nacross families"	0.750152763	152
"Contrasting methylation\namongst tubeworms"	0.036744771	152
"Contrasting methylation\nacross families"	0.134168482	153
"Conserved methylation\namongst tubeworms"	0.73974688	153
"Conserved methylation\nacross families"	0.770759009	153
"Contrasting methylation\namongst tubeworms"	0.043669573	153
"Contrasting methylation\nacross families"	0.127121244	154
"Conserved methylation\namongst tubeworms"	0.736596312	154
"Conserved methylation\nacross families"	0.757965806	154
"Contrasting methylation\namongst tubeworms"	0.031906374	154
"Contrasting methylation\nacross families"	0.123865217	155
"Conserved methylation\namongst tubeworms"	0.739137495	155
"Conserved methylation\nacross families"	0.75446423	155
"Contrasting methylation\namongst tubeworms"	0.044502324	155
"Contrasting methylation\nacross families"	0.115984999	156
"Conserved methylation\namongst tubeworms"	0.751862625	156
"Conserved methylation\nacross families"	0.770900981	156
"Contrasting methylation\namongst tubeworms"	0.032799489	156
"Contrasting methylation\nacross families"	0.12505116	157
"Conserved methylation\namongst tubeworms"	0.718510911	157
"Conserved methylation\nacross families"	0.764236057	157
"Contrasting methylation\namongst tubeworms"	0.035864182	157
"Contrasting methylation\nacross families"	0.124049351	158
"Conserved methylation\namongst tubeworms"	0.737347353	158
"Conserved methylation\nacross families"	0.767756762	158
"Contrasting methylation\namongst tubeworms"	0.042553194	158
"Contrasting methylation\nacross families"	0.134820433	159
"Conserved methylation\namongst tubeworms"	0.736259768	159
"Conserved methylation\nacross families"	0.756319687	159
"Contrasting methylation\namongst tubeworms"	0.027284124	159
"Contrasting methylation\nacross families"	0.120663988	160
"Conserved methylation\namongst tubeworms"	0.735601593	160
"Conserved methylation\nacross families"	0.752214073	160
"Contrasting methylation\namongst tubeworms"	0.032337508	160
"Contrasting methylation\nacross families"	0.130178911	161
"Conserved methylation\namongst tubeworms"	0.741224938	161
"Conserved methylation\nacross families"	0.761964131	161
"Contrasting methylation\namongst tubeworms"	0.039117669	161
"Contrasting methylation\nacross families"	0.113088332	162
"Conserved methylation\namongst tubeworms"	0.747331061	162
"Conserved methylation\nacross families"	0.760236414	162
"Contrasting methylation\namongst tubeworms"	0.042425597	162
"Contrasting methylation\nacross families"	0.111976331	163
"Conserved methylation\namongst tubeworms"	0.732163406	163
"Conserved methylation\nacross families"	0.76301221	163
"Contrasting methylation\namongst tubeworms"	0.032881702	163
"Contrasting methylation\nacross families"	0.115017523	164
"Conserved methylation\namongst tubeworms"	0.730552833	164
"Conserved methylation\nacross families"	0.759409932	164
"Contrasting methylation\namongst tubeworms"	0.028235484	164
"Contrasting methylation\nacross families"	0.130530279	165
"Conserved methylation\namongst tubeworms"	0.73570611	165
"Conserved methylation\nacross families"	0.763111659	165
"Contrasting methylation\namongst tubeworms"	0.040584547	165
"Contrasting methylation\nacross families"	0.13458794	166
"Conserved methylation\nacross families"	0.765275554	166
"Conserved methylation\namongst tubeworms"	0.741329211	166
"Contrasting methylation\namongst tubeworms"	0.039200562	166
"Contrasting methylation\nacross families"	0.129061813	167
"Conserved methylation\namongst tubeworms"	0.729328431	167
"Conserved methylation\nacross families"	0.748416716	167
"Contrasting methylation\namongst tubeworms"	0.042380828	167
"Contrasting methylation\nacross families"	0.138184808	168
"Conserved methylation\namongst tubeworms"	0.73607319	168
"Conserved methylation\nacross families"	0.759211407	168
"Contrasting methylation\namongst tubeworms"	0.030524293	168
"Contrasting methylation\nacross families"	0.129962887	169
"Conserved methylation\namongst tubeworms"	0.745252552	169
"Conserved methylation\nacross families"	0.765664533	169
"Contrasting methylation\namongst tubeworms"	0.034507098	169
"Contrasting methylation\nacross families"	0.124443773	170
"Conserved methylation\nacross families"	0.753727684	170
"Conserved methylation\namongst tubeworms"	0.735681021	170
"Contrasting methylation\namongst tubeworms"	0.03828902	170
"Conserved methylation\namongst tubeworms"	0.738817417	171
"Conserved methylation\nacross families"	0.763469918	171
"Contrasting methylation\nacross families"	0.119787713	171
"Contrasting methylation\namongst tubeworms"	0.032649599	171
"Contrasting methylation\nacross families"	0.122766254	172
"Conserved methylation\namongst tubeworms"	0.741860784	172
"Conserved methylation\nacross families"	0.755079363	172
"Contrasting methylation\namongst tubeworms"	0.033243539	172
"Contrasting methylation\nacross families"	0.122587459	173
"Conserved methylation\namongst tubeworms"	0.749101642	173
"Conserved methylation\nacross families"	0.753426127	173
"Contrasting methylation\namongst tubeworms"	0.031474405	173
"Contrasting methylation\nacross families"	0.134825968	174
"Conserved methylation\namongst tubeworms"	0.733535798	174
"Conserved methylation\nacross families"	0.749952252	174
"Contrasting methylation\namongst tubeworms"	0.029508253	174
"Contrasting methylation\nacross families"	0.13076533	175
"Conserved methylation\namongst tubeworms"	0.724406931	175
"Conserved methylation\nacross families"	0.755928068	175
"Contrasting methylation\namongst tubeworms"	0.034056064	175
"Conserved methylation\namongst tubeworms"	0.733482686	176
"Conserved methylation\nacross families"	0.775474352	176
"Contrasting methylation\nacross families"	0.118390549	176
"Contrasting methylation\namongst tubeworms"	0.039498957	176
"Contrasting methylation\nacross families"	0.133947353	177
"Conserved methylation\namongst tubeworms"	0.731892054	177
"Conserved methylation\nacross families"	0.756784899	177
"Contrasting methylation\namongst tubeworms"	0.039449746	177
"Contrasting methylation\nacross families"	0.126046634	178
"Conserved methylation\namongst tubeworms"	0.748487756	178
"Conserved methylation\nacross families"	0.772297571	178
"Contrasting methylation\namongst tubeworms"	0.040113896	178
"Contrasting methylation\nacross families"	0.114619133	179
"Conserved methylation\namongst tubeworms"	0.747109793	179
"Conserved methylation\nacross families"	0.765266379	179
"Contrasting methylation\namongst tubeworms"	0.038779822	179
"Contrasting methylation\nacross families"	0.130801385	180
"Conserved methylation\namongst tubeworms"	0.752720953	180
"Conserved methylation\nacross families"	0.75218598	180
"Contrasting methylation\namongst tubeworms"	0.037630864	180
"Contrasting methylation\nacross families"	0.130840078	181
"Conserved methylation\namongst tubeworms"	0.724958992	181
"Conserved methylation\nacross families"	0.752865116	181
"Contrasting methylation\namongst tubeworms"	0.048668954	181
"Contrasting methylation\nacross families"	0.123723531	182
"Conserved methylation\namongst tubeworms"	0.743265219	182
"Conserved methylation\nacross families"	0.751370907	182
"Contrasting methylation\namongst tubeworms"	0.04786908	182
"Contrasting methylation\nacross families"	0.127668624	183
"Conserved methylation\namongst tubeworms"	0.731401844	183
"Conserved methylation\nacross families"	0.757156741	183
"Contrasting methylation\namongst tubeworms"	0.045648868	183
"Contrasting methylation\nacross families"	0.114177613	184
"Conserved methylation\namongst tubeworms"	0.732837209	184
"Conserved methylation\nacross families"	0.766290338	184
"Contrasting methylation\namongst tubeworms"	0.044331193	184
"Contrasting methylation\nacross families"	0.127049039	185
"Conserved methylation\namongst tubeworms"	0.728111213	185
"Conserved methylation\nacross families"	0.755652874	185
"Contrasting methylation\namongst tubeworms"	0.044603832	185
"Contrasting methylation\nacross families"	0.129047372	186
"Conserved methylation\namongst tubeworms"	0.733783621	186
"Conserved methylation\nacross families"	0.758347115	186
"Contrasting methylation\namongst tubeworms"	0.036405009	186
"Contrasting methylation\nacross families"	0.115421622	187
"Conserved methylation\namongst tubeworms"	0.716762262	187
"Conserved methylation\nacross families"	0.7572937	187
"Contrasting methylation\namongst tubeworms"	0.03715646	187
"Contrasting methylation\nacross families"	0.117727678	188
"Conserved methylation\nacross families"	0.751076836	188
"Conserved methylation\namongst tubeworms"	0.741039694	188
"Contrasting methylation\namongst tubeworms"	0.061320166	188
"Contrasting methylation\nacross families"	0.127211476	189
"Conserved methylation\namongst tubeworms"	0.737390038	189
"Conserved methylation\nacross families"	0.771005124	189
"Contrasting methylation\namongst tubeworms"	0.04267389	189
"Contrasting methylation\nacross families"	0.130527903	190
"Conserved methylation\namongst tubeworms"	0.748374207	190
"Conserved methylation\nacross families"	0.759777677	190
