mean_binary_idx	mRNA
00	augustus_masked-ctg190_pilon-processed-gene-0.42-mRNA-1
00	augustus_masked-ctg1903_pilon-processed-gene-0.4-mRNA-1
NA0	augustus_masked-ctg1903_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg1904_pilon-processed-gene-0.0-mRNA-1
11	augustus_masked-ctg1911_pilon-processed-gene-0.13-mRNA-1
00	augustus_masked-ctg1913_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg1914_pilon-processed-gene-0.21-mRNA-1
NA0	augustus_masked-ctg1915_pilon-processed-gene-0.14-mRNA-1
11	augustus_masked-ctg192_pilon-processed-gene-3.122-mRNA-1
11	augustus_masked-ctg192_pilon-processed-gene-3.124-mRNA-1
00	augustus_masked-ctg1920_pilon-processed-gene-0.7-mRNA-1
00	augustus_masked-ctg1925_pilon-processed-gene-0.29-mRNA-1
00	augustus_masked-ctg1925_pilon-processed-gene-0.30-mRNA-1
00	augustus_masked-ctg194_pilon-processed-gene-0.3-mRNA-1
01	augustus_masked-ctg1940_pilon-processed-gene-0.29-mRNA-1
00	augustus_masked-ctg1946_pilon-processed-gene-0.13-mRNA-1
00	augustus_masked-ctg195_pilon-processed-gene-1.0-mRNA-1
00	augustus_masked-ctg195_pilon-processed-gene-3.14-mRNA-1
00	augustus_masked-ctg1950_pilon-processed-gene-0.0-mRNA-1
11	augustus_masked-ctg1954_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg1955_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg196_pilon-processed-gene-0.4-mRNA-1
01	augustus_masked-ctg196_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg1960_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg1969_pilon-processed-gene-0.8-mRNA-1
11	augustus_masked-ctg197_pilon-processed-gene-3.0-mRNA-1
01	augustus_masked-ctg199_pilon-processed-gene-0.30-mRNA-1
00	augustus_masked-ctg199_pilon-processed-gene-6.88-mRNA-1
00	augustus_masked-ctg2_pilon-processed-gene-1.30-mRNA-1
00	augustus_masked-ctg2_pilon-processed-gene-1.31-mRNA-1
00	augustus_masked-ctg2_pilon-processed-gene-10.13-mRNA-1
00	augustus_masked-ctg2_pilon-processed-gene-10.30-mRNA-1
01	augustus_masked-ctg2_pilon-processed-gene-3.45-mRNA-1
01	augustus_masked-ctg201_pilon-processed-gene-1.10-mRNA-1
00	augustus_masked-ctg201_pilon-processed-gene-2.32-mRNA-1
00	augustus_masked-ctg202_pilon-processed-gene-3.45-mRNA-1
00	augustus_masked-ctg204_pilon-processed-gene-1.32-mRNA-1
01	augustus_masked-ctg204_pilon-processed-gene-6.61-mRNA-1
11	augustus_masked-ctg205_pilon-processed-gene-0.22-mRNA-1
00	augustus_masked-ctg206_pilon-processed-gene-4.25-mRNA-1
00	augustus_masked-ctg2083_pilon-processed-gene-0.8-mRNA-1
00	augustus_masked-ctg2088_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg209_pilon-processed-gene-1.9-mRNA-1
11	augustus_masked-ctg209_pilon-processed-gene-2.1-mRNA-1
00	augustus_masked-ctg209_pilon-processed-gene-3.48-mRNA-1
11	augustus_masked-ctg21_pilon-processed-gene-10.7-mRNA-1
01	augustus_masked-ctg21_pilon-processed-gene-11.61-mRNA-1
01	augustus_masked-ctg21_pilon-processed-gene-3.28-mRNA-1
11	augustus_masked-ctg210_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg2107_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg212_pilon-processed-gene-3.42-mRNA-1
01	augustus_masked-ctg212_pilon-processed-gene-3.51-mRNA-1
00	augustus_masked-ctg2121_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg213_pilon-processed-gene-1.19-mRNA-1
11	augustus_masked-ctg2142_pilon-processed-gene-0.5-mRNA-1
11	augustus_masked-ctg2149_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg2168_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg2168_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg22_pilon-processed-gene-4.46-mRNA-1
11	augustus_masked-ctg220_pilon-processed-gene-1.18-mRNA-1
00	augustus_masked-ctg220_pilon-processed-gene-3.34-mRNA-1
00	augustus_masked-ctg2216_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg222_pilon-processed-gene-1.34-mRNA-1
11	augustus_masked-ctg222_pilon-processed-gene-1.46-mRNA-1
00	augustus_masked-ctg222_pilon-processed-gene-3.20-mRNA-1
10	augustus_masked-ctg222_pilon-processed-gene-6.18-mRNA-1
01	augustus_masked-ctg2224_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg223_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg2237_pilon-processed-gene-0.4-mRNA-1
01	augustus_masked-ctg224_pilon-processed-gene-3.47-mRNA-1
NA0	augustus_masked-ctg2248_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg226_pilon-processed-gene-3.2-mRNA-1
00	augustus_masked-ctg226_pilon-processed-gene-7.11-mRNA-1
00	augustus_masked-ctg228_pilon-processed-gene-3.18-mRNA-1
00	augustus_masked-ctg228_pilon-processed-gene-4.17-mRNA-1
00	augustus_masked-ctg229_pilon-processed-gene-1.23-mRNA-1
00	augustus_masked-ctg229_pilon-processed-gene-3.32-mRNA-1
00	augustus_masked-ctg2296_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg23_pilon-processed-gene-1.68-mRNA-1
00	augustus_masked-ctg23_pilon-processed-gene-5.38-mRNA-1
00	augustus_masked-ctg23_pilon-processed-gene-6.8-mRNA-1
01	augustus_masked-ctg23_pilon-processed-gene-7.39-mRNA-1
00	augustus_masked-ctg2308_pilon-processed-gene-0.16-mRNA-1
11	augustus_masked-ctg2319_pilon-processed-gene-0.1-mRNA-1
01	augustus_masked-ctg234_pilon-processed-gene-1.39-mRNA-1
00	augustus_masked-ctg2341_pilon-processed-gene-0.30-mRNA-1
00	augustus_masked-ctg2349_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg2365_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg237_pilon-processed-gene-0.40-mRNA-1
01	augustus_masked-ctg237_pilon-processed-gene-1.68-mRNA-1
NA0	augustus_masked-ctg2371_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg2379_pilon-processed-gene-0.10-mRNA-1
00	augustus_masked-ctg2382_pilon-processed-gene-0.0-mRNA-1
11	augustus_masked-ctg239_pilon-processed-gene-5.12-mRNA-1
00	augustus_masked-ctg24_pilon-processed-gene-7.2-mRNA-1
01	augustus_masked-ctg240_pilon-processed-gene-1.43-mRNA-1
11	augustus_masked-ctg240_pilon-processed-gene-2.19-mRNA-1
00	augustus_masked-ctg2407_pilon-processed-gene-0.8-mRNA-1
00	augustus_masked-ctg241_pilon-processed-gene-2.38-mRNA-1
01	augustus_masked-ctg241_pilon-processed-gene-4.16-mRNA-1
00	augustus_masked-ctg2412_pilon-processed-gene-0.10-mRNA-1
11	augustus_masked-ctg242_pilon-processed-gene-1.48-mRNA-1
01	augustus_masked-ctg242_pilon-processed-gene-3.8-mRNA-1
00	augustus_masked-ctg244_pilon-processed-gene-0.7-mRNA-1
00	augustus_masked-ctg245_pilon-processed-gene-3.28-mRNA-1
11	augustus_masked-ctg246_pilon-processed-gene-0.80-mRNA-1
1NA	augustus_masked-ctg246_pilon-processed-gene-1.60-mRNA-1
11	augustus_masked-ctg246_pilon-processed-gene-2.20-mRNA-1
11	augustus_masked-ctg246_pilon-processed-gene-2.21-mRNA-1
11	augustus_masked-ctg246_pilon-processed-gene-2.5-mRNA-1
00	augustus_masked-ctg247_pilon-processed-gene-1.174-mRNA-1
00	augustus_masked-ctg247_pilon-processed-gene-2.80-mRNA-1
00	augustus_masked-ctg248_pilon-processed-gene-0.16-mRNA-1
11	augustus_masked-ctg248_pilon-processed-gene-0.17-mRNA-1
11	augustus_masked-ctg248_pilon-processed-gene-0.20-mRNA-1
00	augustus_masked-ctg248_pilon-processed-gene-3.80-mRNA-1
11	augustus_masked-ctg249_pilon-processed-gene-2.12-mRNA-1
11	augustus_masked-ctg249_pilon-processed-gene-2.13-mRNA-1
11	augustus_masked-ctg249_pilon-processed-gene-2.3-mRNA-1
00	augustus_masked-ctg249_pilon-processed-gene-7.7-mRNA-1
00	augustus_masked-ctg251_pilon-processed-gene-2.19-mRNA-1
00	augustus_masked-ctg252_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg252_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg252_pilon-processed-gene-2.24-mRNA-1
01	augustus_masked-ctg252_pilon-processed-gene-3.36-mRNA-1
00	augustus_masked-ctg252_pilon-processed-gene-5.82-mRNA-1
10	augustus_masked-ctg253_pilon-processed-gene-0.15-mRNA-1
01	augustus_masked-ctg253_pilon-processed-gene-0.7-mRNA-1
11	augustus_masked-ctg253_pilon-processed-gene-3.41-mRNA-1
11	augustus_masked-ctg254_pilon-processed-gene-1.23-mRNA-1
00	augustus_masked-ctg254_pilon-processed-gene-2.12-mRNA-1
00	augustus_masked-ctg256_pilon-processed-gene-4.4-mRNA-1
00	augustus_masked-ctg2565_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg2569_pilon-processed-gene-0.5-mRNA-1
11	augustus_masked-ctg257_pilon-processed-gene-2.4-mRNA-1
11	augustus_masked-ctg257_pilon-processed-gene-2.5-mRNA-1
00	augustus_masked-ctg259_pilon-processed-gene-1.4-mRNA-1
00	augustus_masked-ctg259_pilon-processed-gene-3.4-mRNA-1
10	augustus_masked-ctg26_pilon-processed-gene-2.52-mRNA-1
00	augustus_masked-ctg26_pilon-processed-gene-6.19-mRNA-1
01	augustus_masked-ctg260_pilon-processed-gene-3.36-mRNA-1
00	augustus_masked-ctg260_pilon-processed-gene-4.22-mRNA-1
11	augustus_masked-ctg260_pilon-processed-gene-5.30-mRNA-1
11	augustus_masked-ctg260_pilon-processed-gene-5.40-mRNA-1
00	augustus_masked-ctg2606_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg2622_pilon-processed-gene-0.9-mRNA-1
NA0	augustus_masked-ctg2649_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg265_pilon-processed-gene-0.58-mRNA-1
11	augustus_masked-ctg265_pilon-processed-gene-1.35-mRNA-1
11	augustus_masked-ctg265_pilon-processed-gene-1.38-mRNA-1
01	augustus_masked-ctg265_pilon-processed-gene-1.55-mRNA-1
00	augustus_masked-ctg266_pilon-processed-gene-0.21-mRNA-1
00	augustus_masked-ctg266_pilon-processed-gene-0.22-mRNA-1
00	augustus_masked-ctg266_pilon-processed-gene-1.25-mRNA-1
11	augustus_masked-ctg266_pilon-processed-gene-3.46-mRNA-1
00	augustus_masked-ctg2661_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg267_pilon-processed-gene-0.7-mRNA-1
11	augustus_masked-ctg271_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg271_pilon-processed-gene-2.18-mRNA-1
00	augustus_masked-ctg271_pilon-processed-gene-3.33-mRNA-1
00	augustus_masked-ctg2730_pilon-processed-gene-0.4-mRNA-1
11	augustus_masked-ctg274_pilon-processed-gene-1.8-mRNA-1
00	augustus_masked-ctg275_pilon-processed-gene-3.11-mRNA-1
NANA	augustus_masked-ctg2757_pilon-processed-gene-0.6-mRNA-1
NA1	augustus_masked-ctg2757_pilon-processed-gene-0.7-mRNA-1
01	augustus_masked-ctg276_pilon-processed-gene-3.34-mRNA-1
00	augustus_masked-ctg277_pilon-processed-gene-1.37-mRNA-1
01	augustus_masked-ctg277_pilon-processed-gene-3.33-mRNA-1
00	augustus_masked-ctg277_pilon-processed-gene-3.37-mRNA-1
00	augustus_masked-ctg278_pilon-processed-gene-0.5-mRNA-1
11	augustus_masked-ctg278_pilon-processed-gene-1.6-mRNA-1
11	augustus_masked-ctg2780_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg2794_pilon-processed-gene-0.4-mRNA-1
11	augustus_masked-ctg280_pilon-processed-gene-2.17-mRNA-1
00	augustus_masked-ctg282_pilon-processed-gene-3.14-mRNA-1
11	augustus_masked-ctg283_pilon-processed-gene-5.36-mRNA-1
10	augustus_masked-ctg284_pilon-processed-gene-2.13-mRNA-1
01	augustus_masked-ctg284_pilon-processed-gene-3.0-mRNA-1
11	augustus_masked-ctg284_pilon-processed-gene-3.1-mRNA-1
00	augustus_masked-ctg2845_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg286_pilon-processed-gene-2.9-mRNA-1
00	augustus_masked-ctg288_pilon-processed-gene-2.5-mRNA-1
00	augustus_masked-ctg289_pilon-processed-gene-0.6-mRNA-1
11	augustus_masked-ctg289_pilon-processed-gene-1.36-mRNA-1
11	augustus_masked-ctg29_pilon-processed-gene-2.4-mRNA-1
01	augustus_masked-ctg29_pilon-processed-gene-3.12-mRNA-1
00	augustus_masked-ctg29_pilon-processed-gene-4.1-mRNA-1
11	augustus_masked-ctg291_pilon-processed-gene-2.3-mRNA-1
11	augustus_masked-ctg293_pilon-processed-gene-2.9-mRNA-1
01	augustus_masked-ctg293_pilon-processed-gene-3.13-mRNA-1
11	augustus_masked-ctg294_pilon-processed-gene-1.30-mRNA-1
00	augustus_masked-ctg295_pilon-processed-gene-10.66-mRNA-1
01	augustus_masked-ctg295_pilon-processed-gene-5.34-mRNA-1
00	augustus_masked-ctg295_pilon-processed-gene-6.28-mRNA-1
11	augustus_masked-ctg296_pilon-processed-gene-1.3-mRNA-1
11	augustus_masked-ctg296_pilon-processed-gene-2.92-mRNA-1
00	augustus_masked-ctg2973_pilon-processed-gene-0.0-mRNA-1
11	augustus_masked-ctg298_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg2981_pilon-processed-gene-0.2-mRNA-1
01	augustus_masked-ctg299_pilon-processed-gene-0.26-mRNA-1
11	augustus_masked-ctg299_pilon-processed-gene-1.0-mRNA-1
01	augustus_masked-ctg299_pilon-processed-gene-3.47-mRNA-1
00	augustus_masked-ctg299_pilon-processed-gene-3.72-mRNA-1
01	augustus_masked-ctg3_pilon-processed-gene-0.4-mRNA-1
11	augustus_masked-ctg3_pilon-processed-gene-10.0-mRNA-1
01	augustus_masked-ctg3_pilon-processed-gene-10.11-mRNA-1
00	augustus_masked-ctg3_pilon-processed-gene-2.64-mRNA-1
NANA	augustus_masked-ctg3_pilon-processed-gene-3.11-mRNA-1
00	augustus_masked-ctg3_pilon-processed-gene-6.56-mRNA-1
00	augustus_masked-ctg3_pilon-processed-gene-6.62-mRNA-1
11	augustus_masked-ctg3_pilon-processed-gene-7.17-mRNA-1
11	augustus_masked-ctg300_pilon-processed-gene-3.5-mRNA-1
11	augustus_masked-ctg304_pilon-processed-gene-3.5-mRNA-1
11	augustus_masked-ctg304_pilon-processed-gene-3.6-mRNA-1
00	augustus_masked-ctg304_pilon-processed-gene-6.8-mRNA-1
00	augustus_masked-ctg305_pilon-processed-gene-3.17-mRNA-1
00	augustus_masked-ctg307_pilon-processed-gene-1.5-mRNA-1
00	augustus_masked-ctg308_pilon-processed-gene-3.8-mRNA-1
00	augustus_masked-ctg309_pilon-processed-gene-1.44-mRNA-1
01	augustus_masked-ctg31_pilon-processed-gene-6.87-mRNA-1
11	augustus_masked-ctg31_pilon-processed-gene-6.91-mRNA-1
00	augustus_masked-ctg3121_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg313_pilon-processed-gene-1.11-mRNA-1
00	augustus_masked-ctg313_pilon-processed-gene-4.17-mRNA-1
00	augustus_masked-ctg313_pilon-processed-gene-5.23-mRNA-1
00	augustus_masked-ctg315_pilon-processed-gene-0.0-mRNA-1
11	augustus_masked-ctg315_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg315_pilon-processed-gene-3.10-mRNA-1
00	augustus_masked-ctg315_pilon-processed-gene-3.8-mRNA-1
00	augustus_masked-ctg315_pilon-processed-gene-3.9-mRNA-1
NA0	augustus_masked-ctg315_pilon-processed-gene-4.23-mRNA-1
00	augustus_masked-ctg316_pilon-processed-gene-2.120-mRNA-1
00	augustus_masked-ctg316_pilon-processed-gene-2.124-mRNA-1
11	augustus_masked-ctg317_pilon-processed-gene-2.100-mRNA-1
00	augustus_masked-ctg317_pilon-processed-gene-2.110-mRNA-1
00	augustus_masked-ctg318_pilon-processed-gene-2.5-mRNA-1
00	augustus_masked-ctg318_pilon-processed-gene-3.15-mRNA-1
00	augustus_masked-ctg319_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg32_pilon-processed-gene-1.28-mRNA-1
00	augustus_masked-ctg32_pilon-processed-gene-2.3-mRNA-1
11	augustus_masked-ctg320_pilon-processed-gene-2.47-mRNA-1
01	augustus_masked-ctg321_pilon-processed-gene-0.35-mRNA-1
00	augustus_masked-ctg321_pilon-processed-gene-5.20-mRNA-1
00	augustus_masked-ctg321_pilon-processed-gene-5.35-mRNA-1
00	augustus_masked-ctg3221_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg323_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg323_pilon-processed-gene-1.3-mRNA-1
NA1	augustus_masked-ctg323_pilon-processed-gene-2.11-mRNA-1
01	augustus_masked-ctg323_pilon-processed-gene-6.18-mRNA-1
NANA	augustus_masked-ctg3258_pilon-processed-gene-0.12-mRNA-1
0NA	augustus_masked-ctg3260_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg328_pilon-processed-gene-3.25-mRNA-1
00	augustus_masked-ctg328_pilon-processed-gene-5.40-mRNA-1
00	augustus_masked-ctg329_pilon-processed-gene-0.18-mRNA-1
00	augustus_masked-ctg329_pilon-processed-gene-0.6-mRNA-1
11	augustus_masked-ctg329_pilon-processed-gene-2.24-mRNA-1
11	augustus_masked-ctg33_pilon-processed-gene-3.4-mRNA-1
01	augustus_masked-ctg33_pilon-processed-gene-5.15-mRNA-1
00	augustus_masked-ctg330_pilon-processed-gene-1.7-mRNA-1
11	augustus_masked-ctg330_pilon-processed-gene-3.64-mRNA-1
11	augustus_masked-ctg330_pilon-processed-gene-3.65-mRNA-1
00	augustus_masked-ctg331_pilon-processed-gene-1.7-mRNA-1
00	augustus_masked-ctg331_pilon-processed-gene-6.22-mRNA-1
11	augustus_masked-ctg334_pilon-processed-gene-0.7-mRNA-1
00	augustus_masked-ctg337_pilon-processed-gene-1.65-mRNA-1
00	augustus_masked-ctg337_pilon-processed-gene-2.20-mRNA-1
01	augustus_masked-ctg338_pilon-processed-gene-2.60-mRNA-1
00	augustus_masked-ctg3397_pilon-processed-gene-0.4-mRNA-1
01	augustus_masked-ctg34_pilon-processed-gene-4.14-mRNA-1
11	augustus_masked-ctg340_pilon-processed-gene-2.66-mRNA-1
01	augustus_masked-ctg340_pilon-processed-gene-3.6-mRNA-1
11	augustus_masked-ctg341_pilon-processed-gene-2.15-mRNA-1
00	augustus_masked-ctg3422_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg344_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg346_pilon-processed-gene-0.27-mRNA-1
00	augustus_masked-ctg346_pilon-processed-gene-2.34-mRNA-1
00	augustus_masked-ctg347_pilon-processed-gene-3.42-mRNA-1
11	augustus_masked-ctg347_pilon-processed-gene-3.62-mRNA-1
0NA	augustus_masked-ctg3473_pilon-processed-gene-0.36-mRNA-1
00	augustus_masked-ctg349_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg35_pilon-processed-gene-2.5-mRNA-1
00	augustus_masked-ctg351_pilon-processed-gene-4.14-mRNA-1
11	augustus_masked-ctg352_pilon-processed-gene-1.44-mRNA-1
00	augustus_masked-ctg354_pilon-processed-gene-1.19-mRNA-1
00	augustus_masked-ctg354_pilon-processed-gene-3.43-mRNA-1
11	augustus_masked-ctg356_pilon-processed-gene-1.15-mRNA-1
11	augustus_masked-ctg357_pilon-processed-gene-4.35-mRNA-1
00	augustus_masked-ctg358_pilon-processed-gene-0.4-mRNA-1
11	augustus_masked-ctg358_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg359_pilon-processed-gene-11.24-mRNA-1
11	augustus_masked-ctg359_pilon-processed-gene-8.41-mRNA-1
00	augustus_masked-ctg36_pilon-processed-gene-1.10-mRNA-1
11	augustus_masked-ctg360_pilon-processed-gene-1.2-mRNA-1
00	augustus_masked-ctg360_pilon-processed-gene-3.37-mRNA-1
10	augustus_masked-ctg362_pilon-processed-gene-1.7-mRNA-1
00	augustus_masked-ctg362_pilon-processed-gene-2.134-mRNA-1
00	augustus_masked-ctg364_pilon-processed-gene-0.11-mRNA-1
NA1	augustus_masked-ctg3654_pilon-processed-gene-0.4-mRNA-1
10	augustus_masked-ctg366_pilon-processed-gene-0.26-mRNA-1
01	augustus_masked-ctg367_pilon-processed-gene-1.23-mRNA-1
00	augustus_masked-ctg37_pilon-processed-gene-12.41-mRNA-1
00	augustus_masked-ctg371_pilon-processed-gene-2.9-mRNA-1
00	augustus_masked-ctg376_pilon-processed-gene-1.49-mRNA-1
00	augustus_masked-ctg38_pilon-processed-gene-4.45-mRNA-1
00	augustus_masked-ctg38_pilon-processed-gene-4.48-mRNA-1
00	augustus_masked-ctg38_pilon-processed-gene-5.0-mRNA-1
00	augustus_masked-ctg380_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg380_pilon-processed-gene-2.25-mRNA-1
01	augustus_masked-ctg3803_pilon-processed-gene-0.4-mRNA-1
11	augustus_masked-ctg382_pilon-processed-gene-2.52-mRNA-1
00	augustus_masked-ctg382_pilon-processed-gene-2.63-mRNA-1
01	augustus_masked-ctg382_pilon-processed-gene-2.65-mRNA-1
00	augustus_masked-ctg3822_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg383_pilon-processed-gene-3.38-mRNA-1
00	augustus_masked-ctg383_pilon-processed-gene-3.39-mRNA-1
01	augustus_masked-ctg383_pilon-processed-gene-4.97-mRNA-1
00	augustus_masked-ctg387_pilon-processed-gene-2.35-mRNA-1
01	augustus_masked-ctg389_pilon-processed-gene-3.94-mRNA-1
11	augustus_masked-ctg39_pilon-processed-gene-0.24-mRNA-1
11	augustus_masked-ctg39_pilon-processed-gene-2.7-mRNA-1
00	augustus_masked-ctg390_pilon-processed-gene-0.35-mRNA-1
01	augustus_masked-ctg393_pilon-processed-gene-1.0-mRNA-1
00	augustus_masked-ctg393_pilon-processed-gene-1.20-mRNA-1
00	augustus_masked-ctg393_pilon-processed-gene-1.21-mRNA-1
NA0	augustus_masked-ctg3945_pilon-processed-gene-0.0-mRNA-1
10	augustus_masked-ctg3945_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg397_pilon-processed-gene-1.36-mRNA-1
00	augustus_masked-ctg397_pilon-processed-gene-1.48-mRNA-1
00	augustus_masked-ctg3982_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg399_pilon-processed-gene-0.1-mRNA-1
11	augustus_masked-ctg4_pilon-processed-gene-7.26-mRNA-1
11	augustus_masked-ctg40_pilon-processed-gene-5.14-mRNA-1
00	augustus_masked-ctg400_pilon-processed-gene-2.40-mRNA-1
00	augustus_masked-ctg403_pilon-processed-gene-4.23-mRNA-1
10	augustus_masked-ctg403_pilon-processed-gene-8.10-mRNA-1
00	augustus_masked-ctg4031_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg405_pilon-processed-gene-4.8-mRNA-1
11	augustus_masked-ctg406_pilon-processed-gene-0.6-mRNA-1
NANA	augustus_masked-ctg4067_pilon-processed-gene-0.9-mRNA-1
01	augustus_masked-ctg407_pilon-processed-gene-1.43-mRNA-1
10	augustus_masked-ctg407_pilon-processed-gene-1.44-mRNA-1
00	augustus_masked-ctg407_pilon-processed-gene-3.78-mRNA-1
01	augustus_masked-ctg407_pilon-processed-gene-3.88-mRNA-1
00	augustus_masked-ctg407_pilon-processed-gene-6.36-mRNA-1
00	augustus_masked-ctg409_pilon-processed-gene-1.42-mRNA-1
00	augustus_masked-ctg41_pilon-processed-gene-3.32-mRNA-1
00	augustus_masked-ctg410_pilon-processed-gene-2.10-mRNA-1
01	augustus_masked-ctg412_pilon-processed-gene-3.10-mRNA-1
01	augustus_masked-ctg413_pilon-processed-gene-0.51-mRNA-1
01	augustus_masked-ctg413_pilon-processed-gene-1.0-mRNA-1
01	augustus_masked-ctg413_pilon-processed-gene-2.87-mRNA-1
00	augustus_masked-ctg414_pilon-processed-gene-1.9-mRNA-1
00	augustus_masked-ctg4143_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg4159_pilon-processed-gene-0.16-mRNA-1
NA0	augustus_masked-ctg4163_pilon-processed-gene-0.10-mRNA-1
11	augustus_masked-ctg418_pilon-processed-gene-1.28-mRNA-1
01	augustus_masked-ctg418_pilon-processed-gene-2.21-mRNA-1
01	augustus_masked-ctg419_pilon-processed-gene-5.0-mRNA-1
01	augustus_masked-ctg419_pilon-processed-gene-8.2-mRNA-1
00	augustus_masked-ctg419_pilon-processed-gene-8.9-mRNA-1
11	augustus_masked-ctg420_pilon-processed-gene-1.39-mRNA-1
11	augustus_masked-ctg420_pilon-processed-gene-5.28-mRNA-1
00	augustus_masked-ctg422_pilon-processed-gene-0.12-mRNA-1
00	augustus_masked-ctg424_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg424_pilon-processed-gene-1.30-mRNA-1
00	augustus_masked-ctg424_pilon-processed-gene-1.38-mRNA-1
00	augustus_masked-ctg424_pilon-processed-gene-2.22-mRNA-1
00	augustus_masked-ctg425_pilon-processed-gene-0.15-mRNA-1
11	augustus_masked-ctg427_pilon-processed-gene-1.35-mRNA-1
11	augustus_masked-ctg429_pilon-processed-gene-1.133-mRNA-1
